Using somtoolbox.jar


Nearest neighbours to 'rock_pop\rock_pop_3-air_chair.mp3', using distance metric: L2
Rank	InputName                                                                   	Distance
64	classical\classical_artist_7_album_1_track_6.mp3                            	13.062097507328176
65	classical\classical_11-christe.mp3                                          	13.06540491793464
66	world\world_artist_126_album_1_track_1.mp3                                  	13.069293331199134
67	classical\classical_2-fantasia_25_(anon).mp3                                	13.072165594554455
68	rock_pop\rock_pop_artist_87_album_1_track_1.mp3                             	13.077258965294808
69	classical\classical_artist_15_album_1_track_8.mp3                           	13.089115970253916
70	classical\classical_30-tiento_(del_segundo_tono).mp3                        	13.112531268504528
71	classical\classical_artist_21_album_1_track_5.mp3                           	13.11931533265165
72	classical\classical_artist_15_album_1_track_2.mp3                           	13.138649082196059
73	classical\classical_27-pavanas.mp3                                          	13.144710335954118
74	world\world_artist_111_album_1_track_2.mp3                                  	13.180207871567516
75	world\world_17-music_of_waters.mp3                                          	13.185815646575065
76	classical\classical_artist_14_album_2_track_2.mp3                           	13.186727949474744
77	classical\classical_artist_15_album_2_track_1.mp3                           	13.236135055159922
78	classical\classical_artist_14_album_1_track_6.mp3                           	13.260668716286741
79	classical\classical_8-fantasia_(no._12).mp3                                 	13.284537503028641
80	classical\classical_1-recercar_1.mp3                                        	13.293491716145594
81	world\world_7-the_sea_as_a_moon-launched_mirror.mp3                         	13.308199275257516
82	classical\classical_20-fantasia_del_primer_tono_(4_co.mp3                   	13.338559069167928
83	classical\classical_artist_15_album_2_track_2.mp3                           	13.34155310535084
84	classical\classical_artist_27_album_1_track_4.mp3                           	13.35107855939839
85	world\world_artist_125_album_4_track_2.mp3                                  	13.361031801045165
86	classical\classical_artist_14_album_5_track_2.mp3                           	13.390424136729488
87	classical\classical_artist_25_album_2_track_3.mp3                           	13.400565270630358
88	classical\classical_artist_14_album_1_track_3.mp3                           	13.405466759949483
89	classical\classical_artist_7_album_1_track_9.mp3                            	13.42986840397707
90	classical\classical_9-o_speculum_spericum.mp3                               	13.433934479275695
91	classical\classical_artist_14_album_4_track_3.mp3                           	13.437415471471242
92	classical\classical_2-recercar_2.mp3                                        	13.446800247657448
93	classical\classical_artist_14_album_5_track_5.mp3                           	13.53030783377223
94	classical\classical_29-recuerde_el_alma_dormida.mp3                         	13.530683170020481
95	classical\classical_artist_7_album_1_track_5.mp3                            	13.5338565985474
96	classical\classical_3-sonata_in_c_major_(weiss)_-_la.mp3                    	13.537357736757778
97	classical\classical_artist_15_album_1_track_3.mp3                           	13.564388575846683
98	classical\classical_artist_9_album_1_track_4.mp3                            	13.571997079395059
99	classical\classical_1-ma_belle_si_ton_ame_(gilles_durant_de_la_bergerie).mp3	13.586498241681177
100	classical\classical_12-mille_regretz.mp3                                    	13.641779549523337
