Using somtoolbox.jar


Nearest neighbours to 'rock_pop\rock_pop_12-sympathetic_stranger.mp3', using distance metric: L2
Rank	InputName                                          	Distance
58	jazz_blues\jazz_blues_9-1_carona_no_lime.mp3       	805.1301814179361
59	rock_pop\rock_pop_4-set_fire_to_the_city.mp3       	807.4924996478115
60	electronic\electronic_artist_55_album_1_track_3.mp3	810.0201329681767
61	rock_pop\rock_pop_6-hey_now_babus.mp3              	814.5474031445965
62	jazz_blues\jazz_blues_1-needs_a_bridge.mp3         	821.8333717840675
63	rock_pop\rock_pop_9-mr._y.mp3                      	822.4446306677307
64	rock_pop\rock_pop_7-chasing_light.mp3              	822.5261234841817
65	world\world_14-milk_shake.mp3                      	825.587475971862
66	metal_punk\metal_punk_artist_77_album_1_track_1.mp3	826.6402789156733
67	rock_pop\rock_pop_4-waterfall.mp3                  	826.8318383295953
68	jazz_blues\jazz_blues_artist_74_album_1_track_1.mp3	830.9341888620484
69	rock_pop\rock_pop_10-carefully_watch_the_news.mp3  	831.5646282306523
70	jazz_blues\jazz_blues_artist_71_album_1_track_2.mp3	832.5880522807296
71	rock_pop\rock_pop_8-i'll_pretend.mp3               	833.7099316404548
72	rock_pop\rock_pop_artist_104_album_1_track_2.mp3   	834.0662329391416
73	rock_pop\rock_pop_5-a_little_thing.mp3             	835.2904794412757
74	world\world_1-sweet_dissonance.mp3                 	836.8805481890989
75	rock_pop\rock_pop_artist_103_album_1_track_2.mp3   	837.248022193954
76	rock_pop\rock_pop_13-tips_and_not_trouble.mp3      	841.0691804924995
77	world\world_6-cutty_wren.mp3                       	843.5297073431225
78	world\world_artist_113_album_1_track_3.mp3         	844.1609614163543
79	rock_pop\rock_pop_artist_99_album_1_track_1.mp3    	846.3323226688262
80	rock_pop\rock_pop_artist_100_album_3_track_1.mp3   	846.7394110782435
81	rock_pop\rock_pop_artist_103_album_1_track_1.mp3   	846.8572556929619
82	rock_pop\rock_pop_artist_100_album_5_track_2.mp3   	847.0244631649455
83	electronic\electronic_artist_49_album_1_track_1.mp3	847.4119732538487
84	electronic\electronic_artist_46_album_1_track_3.mp3	848.5635287670474
85	rock_pop\rock_pop_artist_106_album_2_track_4.mp3   	849.0769890288959
86	rock_pop\rock_pop_artist_109_album_1_track_2.mp3   	850.7180759413061
87	jazz_blues\jazz_blues_artist_74_album_2_track_2.mp3	852.3344188583161
88	classical\classical_artist_23_album_1_track_4.mp3  	855.3476158976795
89	world\world_14-the_false_fox.mp3                   	856.5812429259472
90	classical\classical_artist_3_album_1_track_1.mp3   	857.611279954873
91	classical\classical_artist_20_album_1_track_3.mp3  	858.1655683316689
92	electronic\electronic_16-ambicious.mp3             	859.7325263220949
93	classical\classical_14-wolsey's_wilde_(byrd).mp3   	859.8791481294614
94	jazz_blues\jazz_blues_7-tumbleweed.mp3             	861.9311924444073
95	rock_pop\rock_pop_11-maya_2.mp3                    	862.7748694722308
96	classical\classical_25-rujero.mp3                  	863.4474992199209
97	rock_pop\rock_pop_artist_84_album_1_track_1.mp3    	864.3891501097672
98	rock_pop\rock_pop_artist_107_album_1_track_2.mp3   	864.6003753654077
99	world\world_artist_122_album_2_track_3.mp3         	864.8763012162337
100	world\world_artist_126_album_2_track_1.mp3         	866.0820603918338
