Using somtoolbox.jar


Nearest neighbours to 'metal_punk\metal_punk_6-in_my_livid_eyes.mp3', using distance metric: L2
Rank	InputName                                                             	Distance
78	rock_pop\rock_pop_artist_100_album_3_track_1.mp3                      	441.4272548921671
79	rock_pop\rock_pop_6-spanish_banks.mp3                                 	441.43379545333613
80	classical\classical_28-la_victoire_suite_in_d_from_l.mp3              	442.57250792722516
81	metal_punk\metal_punk_9-perfect_crime.mp3                             	443.7599507069119
82	world\world_artist_122_album_4_track_1.mp3                            	443.94853286451774
83	rock_pop\rock_pop_artist_102_album_2_track_3.mp3                      	445.3706703579113
84	classical\classical_artist_35_album_2_track_3.mp3                     	446.27031899789665
85	rock_pop\rock_pop_14-higher_education.mp3                             	446.380423185932
86	metal_punk\metal_punk_5-kc_rip_off.mp3                                	447.07967943305
87	classical\classical_artist_1_album_1_track_3.mp3                      	449.13825298682644
88	classical\classical_21-qui_veut_chasser_une_migraine_(g._bataille).mp3	451.1171256730974
89	electronic\electronic_artist_50_album_1_track_2.mp3                   	451.52677954501064
90	world\world_2-ruske_le_mome.mp3                                       	452.32238856355434
91	electronic\electronic_artist_54_album_1_track_1.mp3                   	453.30970672148743
92	classical\classical_7-tamerlano_act_i_track_7.mp3                     	453.54681229571014
93	metal_punk\metal_punk_artist_77_album_5_track_2.mp3                   	453.64767876991397
94	electronic\electronic_7-feather.mp3                                   	454.16442768945205
95	world\world_artist_112_album_1_track_1.mp3                            	454.60650096465275
96	jazz_blues\jazz_blues_20-greyhound_blues.mp3                          	454.70689380791185
97	world\world_artist_119_album_2_track_2.mp3                            	455.3232118434245
98	classical\classical_1-suite_iii_in_do_maggiore_-_prelude.mp3          	455.4001962971873
99	jazz_blues\jazz_blues_3-you_think_too_much.mp3                        	455.63202382144794
100	classical\classical_artist_4_album_1_track_5.mp3                      	456.8507548943729
